point1_idx,point1_name,point1_source,point1_lat,point1_lon,point2_idx,point2_name,point2_source,point2_lat,point2_lon,distance_m
2482,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.642222,126.072778,2605,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.642222,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2531,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2539,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2552,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2560,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2576,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.072778,0.0
2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,2606,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.072778,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2532,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2540,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2553,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2561,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2577,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.656667,125.110833,0.0
2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,2607,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.656667,125.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2521,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2533,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2541,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2554,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2562,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2578,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.110833,0.0
2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,2608,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.110833,0.0
2486,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.23,126.235278,2498,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.23,126.235278,0.0
2486,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.23,126.235278,2514,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.23,126.235278,0.0
2486,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.23,126.235278,2526,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.23,126.235278,0.0
2487,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.23,126.278611,2499,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.23,126.278611,0.0
2487,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.23,126.278611,2515,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.23,126.278611,0.0
2487,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.23,126.278611,2527,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.23,126.278611,0.0
2488,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.204167,126.235278,2500,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.204167,126.235278,0.0
2488,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.204167,126.235278,2516,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.204167,126.235278,0.0
2488,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.204167,126.235278,2528,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.204167,126.235278,0.0
2489,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.204167,126.278611,2501,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.204167,126.278611,0.0
2489,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.204167,126.278611,2517,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.204167,126.278611,0.0
2489,보령시 오천면 대화사도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.204167,126.278611,2529,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.204167,126.278611,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2530,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2538,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2551,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2559,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2575,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.642222,126.072778,0.0
2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,2605,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.642222,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2531,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2539,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2552,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2560,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2576,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.072778,0.0
2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,2606,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.072778,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2532,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2540,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2553,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2561,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2577,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.656667,125.110833,0.0
2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,2607,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.656667,125.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2521,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2533,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2541,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2554,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2562,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2578,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.110833,0.0
2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,2608,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.110833,0.0
2498,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.23,126.235278,2514,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.23,126.235278,0.0
2498,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.23,126.235278,2526,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.23,126.235278,0.0
2499,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.23,126.278611,2515,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.23,126.278611,0.0
2499,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.23,126.278611,2527,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.23,126.278611,0.0
2500,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.204167,126.235278,2516,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.204167,126.235278,0.0
2500,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.204167,126.235278,2528,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.204167,126.235278,0.0
2501,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.204167,126.278611,2517,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.204167,126.278611,0.0
2501,보령시 오천면 대화사도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.204167,126.278611,2529,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.204167,126.278611,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2530,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.642222,126.072778,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2538,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.642222,126.072778,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2551,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.642222,126.072778,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2559,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.642222,126.072778,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2575,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.642222,126.072778,0.0
2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,2605,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.642222,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2531,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2539,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2552,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2560,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2576,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.072778,0.0
2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,2606,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.072778,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2532,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.656667,125.110833,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2540,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.656667,125.110833,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2553,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.656667,125.110833,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2561,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.656667,125.110833,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2577,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.656667,125.110833,0.0
2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,2607,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.656667,125.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2521,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2533,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2541,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2554,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2562,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2578,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.110833,0.0
2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,2608,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.110833,0.0
2511,보령시 신흑동 다보도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.271389,126.479444,2525,보령시 신흑동 다보도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.271389,126.479444,0.0
2514,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.23,126.235278,2526,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.23,126.235278,0.0
2515,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.23,126.278611,2527,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.23,126.278611,0.0
2516,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.204167,126.235278,2528,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.204167,126.235278,0.0
2517,보령시 오천면 대화사도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.204167,126.278611,2529,보령시 오천면 대화사도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.204167,126.278611,0.0
2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,2530,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.642222,126.072778,0.0
2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,2538,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.642222,126.072778,0.0
2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,2551,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.642222,126.072778,0.0
2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,2559,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.642222,126.072778,0.0
2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,2575,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.642222,126.072778,0.0
2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,2605,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.642222,126.072778,0.0
2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,2531,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.072778,0.0
2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,2539,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.072778,0.0
2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,2552,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.072778,0.0
2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,2560,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.072778,0.0
2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,2576,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.072778,0.0
2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,2606,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.072778,0.0
2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,2532,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.656667,125.110833,0.0
2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,2540,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.656667,125.110833,0.0
2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,2553,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.656667,125.110833,0.0
2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,2561,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.656667,125.110833,0.0
